Agency,Award ID,Recipient Name,Federal Action Obligation,Action Date,Modification,Product/Service Description,NAICS Description,Transaction Description,Generated Award ID
CBP,70B03C22F00000648,"LIFEHEALTH, LLC",12103788.95,2022-07-01,0,MEDICAL- GENERAL HEALTH CARE,TEMPORARY HELP SERVICES,SUPPLEMENTAL MEDICAL SCREENING SERVICES,CONT_AWD_70B03C22F00000648_7014_36F79720D0220_3600
CBP,70B04C22F00000646,AMERICAN SCIENCE & ENGINEERING INC,11916100.62,2022-09-30,P00002,MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,OPERATIONS AND MAINTENANCE SERVICES IN SUPPORT OF DEPLOYED NON-INTRUSIVE INSPECTION EQUIPMENT MODIFICATION TO EXTEND LARGE SCALE SYSTEM MAINTENANCE SUPPORT THROUGH APRIL 2023.,CONT_AWD_70B04C22F00000646_7014_70B04C18D00000016_7014
CBP,70B02C22F00001158,SAFE BOATS INTERNATIONAL LLC,11826745.6,2022-09-28,0,SMALL CRAFT,BOAT BUILDING,"38' ALL WEATHER INTERCEPTOR, TRAILER, TRAINING",CONT_AWD_70B02C22F00001158_7014_70B02C22D00000017_7014
CBP,70B04C21F00000993,"LEIDOS, INC.",11739450.97,2022-09-30,P00010,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),OTHER COMPUTER RELATED SERVICES,TRAVELERS PROCESSING VETTING SOFTWARE (TPVS) - FUNDING,CONT_AWD_70B04C21F00000993_7014_70B04C20A00000008_7014
CBP,70B02C21C00000017,GLOBAL MARITEK SYSTEMS INC,11656069.82,2022-06-23,P00013,MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT,SHIP BUILDING AND REPAIRING,VESSEL AND MAINTENANCE,CONT_AWD_70B02C21C00000017_7014_-NONE-_-NONE-
CBP,70B03C22F00001102,"FEDERAL RESOURCES SUPPLY COMPANY, LLC",11517950.94,2022-09-29,0,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,PASSIVE BODY SCANNERS.,CONT_AWD_70B03C22F00001102_7014_70B03C22A00000031_7014
CBP,70B01C21F00000071,DEPLOYED RESOURCES LLC,11511705.9,2022-03-31,P00027,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",EXERCISE OPTION PERIOD,CONT_AWD_70B01C21F00000071_7014_GS10F0309T_4730
CBP,70B03C22F00000412,"DIGNARI, LLC",11373893.39,2022-05-18,0,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,COMPUTER FACILITIES MANAGEMENT SERVICES,"CBP IDENTITY VERIFICATION, SCREENING AND ACCESS MANAGEMENT",CONT_AWD_70B03C22F00000412_7014_70RDAD21A00000010_7001
CBP,70B03C21F00000091,DEPLOYED RESOURCES LLC,11307423.01,2021-10-13,P00011,LEASE OR RENTAL OF EQUIPMENT- PREFABRICATED STRUCTURES AND SCAFFOLDING,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",EXERCISE OF OPTION SEVEN WITH REVERSION TO IHF FACILITIES.,CONT_AWD_70B03C21F00000091_7014_GS10F0309T_4730
CBP,70B01C21F00000071,DEPLOYED RESOURCES LLC,11261705.9,2022-05-03,P00028,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES","EXERCISE OPTION PERIOD (MAY 4, 2022 - JUNE 2, 2022).",CONT_AWD_70B01C21F00000071_7014_GS10F0309T_4730
CBP,70B01C21F00000301,DEPLOYED RESOURCES LLC,11107016.46,2022-05-12,P00016,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",MODIFICATION TO EXERCISE OPTION 10.,CONT_AWD_70B01C21F00000301_7014_70B01C21A00000002_7014
CBP,70B03C20F00001383,LOYAL SOURCE GOVERNMENT SERVICES LLC,11000000.0,2022-05-03,P00019,MEDICAL- EVALUATION/SCREENING,TEMPORARY HELP SERVICES,MEDICAL SCREENING SERVICES,CONT_AWD_70B03C20F00001383_7014_V797D30203_3600
CBP,70B04C18F00001189,"SEV1TECH, LLC",10509440.55,2022-09-08,P00019,SUPPORT- PROFESSIONAL: TECHNOLOGY SHARING/UTILIZATION,COMPUTER FACILITIES MANAGEMENT SERVICES,FUNDING MODIFICATION,CONT_AWD_70B04C18F00001189_7014_GS35F424AA_4732
CBP,70B06C22F00001023,"ACUITY-CHS, LLC",10485606.15,2022-09-30,0,MEDICAL- OTHER,ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,MEDICAL SERVICES,CONT_AWD_70B06C22F00001023_7014_70B06C21D00000009_7014
CBP,70B02C19F00000017,"MANTECH ADVANCED SYSTEMS INTERNATIONAL, INC.",10395113.3,2022-06-08,P00029,SUPPORT- PROFESSIONAL: OTHER,ENGINEERING SERVICES,P00029-MODIFICATION FOR ADDITIONAL FUNDING FOR OY 3.,CONT_AWD_70B02C19F00000017_7014_GS00Q14OADU124_4732
CBP,70B01C21F00000071,DEPLOYED RESOURCES LLC,10111756.5,2022-03-01,P00026,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",EXERCISE OPTION PERIOD,CONT_AWD_70B01C21F00000071_7014_GS10F0309T_4730
CBP,70B06C22F00001325,SYZYGY INTEGRATION LLC,10084587.53,2022-09-30,0,"IT AND TELECOM - NETWORK: SATELLITE AND RF COMMUNICATIONS PRODUCTS (HW, PERPETUAL LICENSE SOFTWARE)",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,HYBRID COMMUNICATIONS,CONT_AWD_70B06C22F00001325_7014_70B06C21D00000039_7014
CBP,70B03C22F00001169,SMITHS DETECTION INC.,9939800.0,2022-09-29,0,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,IRRADIATION APPARATUS MANUFACTURING,"MULTI-ENERGY PORTAL (MEP) SYSTEM FOR PORT OF BUFFALO, PEACE BRIDGE",CONT_AWD_70B03C22F00001169_7014_70B03C21D00000005_7014
CBP,70B01C22C00000110,NORTH WIND GENERAL CONTRACTORS LLC,9923846.48,2022-09-28,0,CONSTRUCTION OF OTHER NON-BUILDING FACILITIES,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,BORDER INFRASTRUCTURE,CONT_AWD_70B01C22C00000110_7014_-NONE-_-NONE-
CBP,70B04C22F00000646,AMERICAN SCIENCE & ENGINEERING INC,9737590.98,2022-06-30,0,MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,UPGRADE & MAINTENANCE OF NII EQUIPMENT,CONT_AWD_70B04C22F00000646_7014_70B04C18D00000016_7014
CBP,70B02C22C00000016,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",9535880.44,2022-09-08,P00004,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,UAS OPERATION AND MAINTENANCE SERVICE OPTION 1 EXERCISED AND STATEMENT OF WORK UPDATES,CONT_AWD_70B02C22C00000016_7014_-NONE-_-NONE-
CBP,70B03C21F00000793,ISS ACTION INC,9500000.0,2022-05-26,P00013,TRANSPORTATION/TRAVEL/RELOCATION- OTHER: OTHER,SECURITY GUARDS AND PATROL SERVICES,GROUND TRANSPORTATION,CONT_AWD_70B03C21F00000793_7014_70B03C19A00000040_7014
CBP,70B04C22F00000617,"THUNDERCAT TECHNOLOGY, LLC",9499989.44,2022-06-30,0,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,THIS IS FOR THE PURCHASE OF SALESFORCE SOFTWARE LICENSES.,CONT_AWD_70B04C22F00000617_7014_NNG15SD26B_8000
CBP,70B04C22F00001267,GOVERNMENT ACQUISITIONS INC,9489958.76,2022-09-29,0,IT AND TELECOM - COMPUTE: SERVERS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,INFRASTRUCTURE DATA EQUIPMENT,CONT_AWD_70B04C22F00001267_7014_HSHQDC13D00023_7001
CBP,70B01C22C00000108,AKTARIUS LLC,9454239.64,2022-09-30,0,CONSTRUCTION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,CRITICAL REPAIRS AT VARIOUS LAND PORTS OF ENTRY.,CONT_AWD_70B01C22C00000108_7014_-NONE-_-NONE-
CBP,70B04C22F00000001,"FOUR POINTS TECHNOLOGY, L.L.C.",9402496.07,2022-05-18,P00005,"IT AND TELECOM - PLATFORM AS A SERVICE: DATABASE, MAINFRAME, MIDDLEWARE",OTHER COMPUTER RELATED SERVICES,AMAZON WEB SERVICES. THE PURPOSE OF THIS MODIFICATION IS TO FULLY FUND OPTION PERIOD 1.,CONT_AWD_70B04C22F00000001_7014_HSHQDC13D00003_7001
CBP,70B01C21F00001097,DEPLOYED RESOURCES LLC,9353081.4,2022-04-21,P00008,LEASE OR RENTAL OF EQUIPMENT- PREFABRICATED STRUCTURES AND SCAFFOLDING,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",EXERCISE OPTION PERIOD 4,CONT_AWD_70B01C21F00001097_7014_70RDAD21A00000012_7001
CBP,HSBP1017F00288,PERATON ENTERPRISE SOLUTIONS LLC,9287015.62,2022-06-15,P00022,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,COMPUTER SYSTEMS DESIGN SERVICES,NETWORK OPERATIONS SUPPORT SERVICES,CONT_AWD_HSBP1017F00288_7014_HHSN316201200026W_7529
CBP,70B02C21C00000005,DYNCORP INTERNATIONAL LLC,9000000.0,2021-11-24,P00003,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,AIRCRAFT MAINTENANCE AND LOGISTICS SUPPORT SERVICES - MODIFICATION ISSUED TO ADD INCREMENTAL BASE PERIOD FUNDING AND INCORPORATE FAR CLAUSE 52.223-99 ENSURING ADEQUATE COVID-19 SAFETY PROTOCOLS FOR FEDERAL CONTRACTORS (OCT 2021) (DEVIATION).,CONT_AWD_70B02C21C00000005_7014_-NONE-_-NONE-
CBP,HSBP1017C00137,ACCENTURE FEDERAL SERVICES LLC,8960494.79,2021-11-08,P00038,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,OTHER COMPUTER RELATED SERVICES,DATA CENTER SUPPORT SERVICES,CONT_AWD_HSBP1017C00137_7014_-NONE-_-NONE-
CBP,70B04C19F00001057,RED RIVER TECHNOLOGY LLC,8931041.14,2022-09-23,P00005,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,OTHER COMPUTER RELATED SERVICES,NEASS AWARD,CONT_AWD_70B04C19F00001057_7014_NNG15SC85B_8000
CBP,70B04C20F00000424,"EMERGENT, LLC",8877684.3,2022-05-22,P00003,INFORMATION TECHNOLOGY SOFTWARE,OTHER COMPUTER RELATED SERVICES,ORACLE UNLIMITED LICENSING AGREEMENT. THE PURPOSE OF THIS MODIFICATION IS TO EXERCISE OPTION PERIOD 3.,CONT_AWD_70B04C20F00000424_7014_NNG15SC33B_8000
CBP,70B04C21F00000993,"LEIDOS, INC.",8824578.0,2022-06-28,P00007,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),OTHER COMPUTER RELATED SERVICES,TRAVELERS PROCESSING VETTING SOFTWARE (TPVS)-EXERCISE OPTION,CONT_AWD_70B04C21F00000993_7014_70B04C20A00000008_7014
CBP,70B02C22C00000016,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",8794350.0,2022-06-02,P00002,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,UAS OPERATIONAL SUPPORT,CONT_AWD_70B02C22C00000016_7014_-NONE-_-NONE-
CBP,70B01C21F00000301,DEPLOYED RESOURCES LLC,8551181.64,2022-04-12,P00014,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",MODIFICATION TO EXERCISE OPTION PERIOD 9.,CONT_AWD_70B01C21F00000301_7014_70B01C21A00000002_7014
CBP,70B01C22F00000914,TACTICAL INFRASTRUCTURE MAINTENANCE SOLUTIONS LLC,8399046.93,2022-08-15,0,MAINTENANCE OF HIGHWAYS/ROADS/STREETS/BRIDGES/RAILWAYS,ALL OTHER SPECIALTY TRADE CONTRACTORS,IDIQ TASK ORDER TO FUND UNSCHEDULED MAINTENANCE.,CONT_AWD_70B01C22F00000914_7014_70B01C21D00000023_7014
CBP,70B04C22F00000248,RED RIVER TECHNOLOGY LLC,8394099.41,2022-03-14,0,IT AND TELECOM - NETWORK AS A SERVICE,OTHER COMPUTER RELATED SERVICES,"THIS PROCUREMENT IS FOR THE RENEWAL OF CISCO SMARTNET MAINTENANCE SUPPORT SERVICE OF THE U.S. CUSTOMS AND BORDER PROTECTION'S (CBP), ENTERPRISE NETWORKS AND TECHNOLOGY SUPPORT DIRECTORATE (ENTSD).",CONT_AWD_70B04C22F00000248_7014_NNG15SC46B_8000
CBP,70B04C19F00000204,DEV TECHNOLOGY GROUP INC,8285323.91,2022-09-16,P00008,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,OTHER COMPUTER RELATED SERVICES,DEVELOPMENT ON-DEMAND AND O&M SUPPORT FUNDING,CONT_AWD_70B04C19F00000204_7014_GS35F0897R_4730
CBP,70B01C21F00000071,DEPLOYED RESOURCES LLC,8176655.3,2022-02-02,P00025,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",EXERCISE OPTION PERIOD,CONT_AWD_70B01C21F00000071_7014_GS10F0309T_4730
CBP,70B02C20C00000024,NORTHROP GRUMMAN SYSTEMS CORPORATION,8169585.0,2022-04-13,P00014,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS,AIRCRAFT MANUFACTURING,INCREMENTAL FUNDING MODIFICATION FOR P-3 AIRCRAFT MAINTENANCE,CONT_AWD_70B02C20C00000024_7014_-NONE-_-NONE-
CBP,70B01C21F00000195,DEPLOYED RESOURCES LLC,8153243.1,2022-03-24,P00012,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",EXERCISE OPTION PERIOD 9.,CONT_AWD_70B01C21F00000195_7014_70B01C21A00000002_7014
CBP,70B01C22C00000002,"RBEX, INC.",8110000.0,2021-12-09,0,HOUSEKEEPING- WAREHOUSING/STORAGE,GENERAL WAREHOUSING AND STORAGE,SEIZED VEHICLES - US SOUTHWESTERN BORDER,CONT_AWD_70B01C22C00000002_7014_-NONE-_-NONE-
CBP,70B03C21F00000729,BOOZ ALLEN HAMILTON INC,8034064.85,2022-08-04,P00005,IT AND TELECOM - IT MANAGEMENT SUPPORT SERVICES (LABOR),CUSTOM COMPUTER PROGRAMMING SERVICES,OY1 NTC AVENGERS,CONT_AWD_70B03C21F00000729_7014_70B04C19A00000002_7014
CBP,70B02C21C00000005,DYNCORP INTERNATIONAL LLC,7921600.0,2022-03-29,P00009,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,AIRCRAFT MAINTENANCE AND LOGISTICS SUPPORT SERVICES - MODIFICATION ISSUED TO ADD INCREMENTAL BASE YEAR FUNDING,CONT_AWD_70B02C21C00000005_7014_-NONE-_-NONE-
CBP,70B03C22F00000740,ISS ACTION INC,7889281.68,2022-07-29,0,TRANSPORTATION/TRAVEL/RELOCATION- OTHER: OTHER,SECURITY GUARDS AND PATROL SERVICES,GROUND TRANSPORTATION,CONT_AWD_70B03C22F00000740_7014_70B03C19A00000040_7014
CBP,70B03C20F00001383,LOYAL SOURCE GOVERNMENT SERVICES LLC,7850000.0,2022-02-01,P00012,MEDICAL- EVALUATION/SCREENING,TEMPORARY HELP SERVICES,MEDICAL SCREENING SERVICES,CONT_AWD_70B03C20F00001383_7014_V797D30203_3600
CBP,70B02C21C00000005,DYNCORP INTERNATIONAL LLC,7653725.36,2022-03-17,P00008,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,AIRCRAFT MAINTENANCE AND LOGISTICS SUPPORT SERVICES - MODIFICATION ISSUED TO ADD INCREMENTAL BASE YEAR FUNDING,CONT_AWD_70B02C21C00000005_7014_-NONE-_-NONE-
CBP,70B06C22F00001105,"EAP CONSULTANTS, LLC",7567670.56,2022-09-30,0,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,OTHER INDIVIDUAL AND FAMILY SERVICES,EMPLOYEE ASSISTANCE PROGRAM SUPPORT,CONT_AWD_70B06C22F00001105_7014_70B06C20D00000041_7014
CBP,70B01C21F00000301,DEPLOYED RESOURCES LLC,7542828.49,2022-03-18,P00012,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",MODIFICATION TO EXPAND CAPACITY OF YUMA FACILITY FROM 500PAX TO 875PAX,CONT_AWD_70B01C21F00000301_7014_70B01C21A00000002_7014
CBP,70B03C19C00000146,"PROFESSIONAL CONTRACT SERVICES, INC.",7507213.59,2022-09-29,P00016,HOUSEKEEPING- CUSTODIAL JANITORIAL,JANITORIAL SERVICES,EXERCISE OPTION YEAR 3.,CONT_AWD_70B03C19C00000146_7014_-NONE-_-NONE-
CBP,70B03C22C00000043,SHUTTLE BUS LEASING,7490938.56,2022-05-16,0,PASSENGER MOTOR VEHICLES,"TRUCK, UTILITY TRAILER, AND RV (RECREATIONAL VEHICLE) RENTAL AND LEASING",BUS LEASE TO SUPPORT T42,CONT_AWD_70B03C22C00000043_7014_-NONE-_-NONE-
CBP,70B01C21F00000195,DEPLOYED RESOURCES LLC,7478297.49,2022-02-16,P00010,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",MODIFY SOFT-SIDED FACILITY TO ACCOMMODATE ICE OPERATIONS.,CONT_AWD_70B01C21F00000195_7014_70B01C21A00000002_7014
CBP,70B02C18C00000040,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",7380879.0,2022-07-25,P00036,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,UAS OPERATIONAL AND MAINTENANCE SUPPORT,CONT_AWD_70B02C18C00000040_7014_-NONE-_-NONE-
CBP,70B03C22F00000584,"DEPENDABLE HEALTH SERVICES, INC",7334748.0,2022-08-17,0,SUPPORT- PROFESSIONAL: PERSONAL CARE (NON-MEDICAL),OTHER INDIVIDUAL AND FAMILY SERVICES,CAREGIVER SERVICES - U.S. BORDER PATROL DEL RIO SECTOR,CONT_AWD_70B03C22F00000584_7014_70B03C21D00000045_7014
CBP,HSBP1017C00137,ACCENTURE FEDERAL SERVICES LLC,7326600.09,2022-01-12,P00040,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,OTHER COMPUTER RELATED SERVICES,DATA CENTER SUPPORT SERVICES,CONT_AWD_HSBP1017C00137_7014_-NONE-_-NONE-
CBP,70B01C22C00000112,"BCSS, LLC",7319869.0,2022-09-30,0,MAINTENANCE OF HIGHWAYS/ROADS/STREETS/BRIDGES/RAILWAYS,SITE PREPARATION CONTRACTORS,TIN CAN HILL ROAD REPAIR PROJECT CONTRACT.,CONT_AWD_70B01C22C00000112_7014_-NONE-_-NONE-
CBP,70B03C22F00000046,AMI EXPEDITIONARY HEALTHCARE (USA) LLC,7282464.07,2021-12-01,0,MEDICAL- OTHER,ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,TASK ORDER #1 FOR THE PROVISION OF COVID-19 VACCINATION SERVICES UNDER THE CBP SWB COVID-19 VACCINATION IDIQ CONTRACT.,CONT_AWD_70B03C22F00000046_7014_70B03C22D00000001_7014
CBP,HSBP1017C00137,ACCENTURE FEDERAL SERVICES LLC,7232412.53,2022-05-09,P00045,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,OTHER COMPUTER RELATED SERVICES,DATA CENTER SUPPORT SERVICES,CONT_AWD_HSBP1017C00137_7014_-NONE-_-NONE-
CBP,70B01C22C00000015,"BCSS, LLC",7210360.0,2022-02-18,0,CONSTRUCTION OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE),OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,"DESIGN AND CONSTRUCTION OF DRAINAGE GRATES, OPERATING SYSTEMS AND LIGHTING IN SAN DIEGO COUNTY.",CONT_AWD_70B01C22C00000015_7014_-NONE-_-NONE-
CBP,HSBP1017C00137,ACCENTURE FEDERAL SERVICES LLC,7170434.17,2022-08-08,P00047,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,OTHER COMPUTER RELATED SERVICES,DATA CENTER SUPPORT SERVICES,CONT_AWD_HSBP1017C00137_7014_-NONE-_-NONE-
CBP,70B04C21F00000993,"LEIDOS, INC.",7156734.0,2022-03-07,P00003,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),OTHER COMPUTER RELATED SERVICES,TRAVELERS PROCESSING VETTING SOFTWARE (TPVS)-FUNDING SPRINTS,CONT_AWD_70B04C21F00000993_7014_70B04C20A00000008_7014
CBP,70B01C21F00000195,DEPLOYED RESOURCES LLC,7075243.1,2022-04-22,P00013,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",OPTION 10 EXERCISE,CONT_AWD_70B01C21F00000195_7014_70B01C21A00000002_7014
CBP,70B01C22C00000138,"KOMAN SUSTAINABLE SOLUTIONS, LLC",7070259.48,2022-09-28,0,PLUMBING FIXTURES AND ACCESSORIES,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,SHOWER RENOVATIONS,CONT_AWD_70B01C22C00000138_7014_-NONE-_-NONE-
CBP,70B04C22F00000513,"SNAP, INC",7063378.8,2022-07-27,0,IT AND TELECOM - IT MANAGEMENT TOOLS/PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,SERVICENOW SOFTWARE RENEWAL,CONT_AWD_70B04C22F00000513_7014_HSHQDC13D00025_7001
CBP,70B03C21C00000052,"J.P. INDUSTRIES, INC.",7047679.56,2022-07-29,P00004,HOUSEKEEPING- CUSTODIAL JANITORIAL,JANITORIAL SERVICES,"EXERCISE OPTION PERIOD 1 FOR THE PERIOD OF PERFORMANCE FROM AUGUST 1, 2022 THROUGH JULY 31, 2023.",CONT_AWD_70B03C21C00000052_7014_-NONE-_-NONE-
CBP,70B06C22F00000088,ADC LTD NM,7021504.62,2022-09-27,P00010,SUPPORT- ADMINISTRATIVE: BACKGROUND INVESTIGATION,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,EXERCISE AND INCREASE OP4,CONT_AWD_70B06C22F00000088_7014_70CMSD21A00000001_7012
CBP,70B02C22P00000331,"AXON ENTERPRISE, INC.",7010659.18,2022-08-18,0,VIDEO RECORDING AND REPRODUCING EQUIPMENT,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,BODY WORN CAMERAS,CONT_AWD_70B02C22P00000331_7014_-NONE-_-NONE-
CBP,70B03C22F00000740,ISS ACTION INC,7006329.44,2022-09-20,P00001,TRANSPORTATION/TRAVEL/RELOCATION- OTHER: OTHER,SECURITY GUARDS AND PATROL SERVICES,GROUND TRANSPORTATION AND FACILITY GUARD SERVICES,CONT_AWD_70B03C22F00000740_7014_70B03C19A00000040_7014
CBP,70B03C20F00001383,LOYAL SOURCE GOVERNMENT SERVICES LLC,7000000.0,2022-04-10,P00017,MEDICAL- EVALUATION/SCREENING,TEMPORARY HELP SERVICES,MEDICAL SCREENING SERVICES,CONT_AWD_70B03C20F00001383_7014_V797D30203_3600
CBP,70B03C22F00000698,"TECHOP SOLUTIONS INTERNATIONAL, INC.",6948960.0,2022-09-07,0,SUPPORT- ADMINISTRATIVE: OTHER,OFFICE ADMINISTRATIVE SERVICES,TRAVELER COMMUNICATIONS CENTER,CONT_AWD_70B03C22F00000698_7014_HSHQDC16DP2026_7001
CBP,HSBP1017C00137,ACCENTURE FEDERAL SERVICES LLC,6914127.96,2022-08-25,P00048,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,OTHER COMPUTER RELATED SERVICES,DATA CENTER SUPPORT SERVICES,CONT_AWD_HSBP1017C00137_7014_-NONE-_-NONE-
CBP,70B03C22F00001229,DELOITTE CONSULTING LLP,6796094.12,2022-09-29,0,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,COMPUTER SYSTEMS DESIGN SERVICES,OFO MANAGEMENT CONSULTING SERVICES,CONT_AWD_70B03C22F00001229_7014_70B04C19A00000003_7014
CBP,70B02C22F00001122,"EDGE TECHNOLOGY DISTRIBUTORS, INC.",6768365.16,2022-09-28,P00001,"RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,THE PURPOSE OF THIS MODIFICATION IS TO EXERCISE OPTION QUANTITIES OF MOBILE RADIOS FOR U.S. CUSTOMS AND BORDER PROTECTION.,CONT_AWD_70B02C22F00001122_7014_70B04C19D00000017_7014
CBP,70B01C18F00000518,DELOITTE CONSULTING LLP,6764354.22,2022-03-24,P00023,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,FULLY FUND OPTION YEAR 3,CONT_AWD_70B01C18F00000518_7014_GS00Q14OADU113_4732
CBP,70B04C22F00001340,GOVERNMENT ACQUISITIONS INC,6724555.58,2022-09-29,0,IT AND TELECOM - DATA CENTER PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,IT EQUIPMENT,CONT_AWD_70B04C22F00001340_7014_HSHQDC13D00023_7001
